             MC          avg E            C_v         mean_m              X           Timeaccepted states           prob
      10.000000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      20.000000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      30.000000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      40.000000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      50.000000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      60.000000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      70.000000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      80.000000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      90.000000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      100.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      110.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      120.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      130.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      140.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      150.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      160.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      170.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      180.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      190.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      200.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      210.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      220.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      230.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      240.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      250.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      260.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      270.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      280.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      290.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      300.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      310.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      320.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      330.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      340.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      350.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      360.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      370.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      380.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      390.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      400.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      410.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      420.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      430.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      440.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      450.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      460.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      470.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      480.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      490.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      500.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      510.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      520.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      530.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      540.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      550.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      560.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      570.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      580.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      590.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      600.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      610.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      620.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      630.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      640.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      650.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      660.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      670.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      680.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      690.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      700.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      710.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      720.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      730.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      740.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      750.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      760.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      770.00000     -2.0000000      0.0000000      1.0000000      0.0000000      0.0000000      0.0000000      0.0000000
      780.00000     -2.0000000      0.0000000      1.0000000      0.0000000   0.0010000000      0.0000000      0.0000000
      790.00000     -1.9949367    0.040403781     0.99746835    0.010100945   0.0010000000    0.010126582      0.0000000
      800.00000     -1.9900000    0.079600000     0.99625000    0.012443750   0.0010000000    0.010000000      0.0000000
      810.00000     -1.9901235    0.078622161     0.99629630    0.012290809   0.0010000000      0.0000000      0.0000000
      820.00000     -1.9902439    0.077668055     0.99634146    0.012141582   0.0010000000      0.0000000      0.0000000
      830.00000     -1.9903614    0.076736827     0.99638554    0.011995936   0.0010000000      0.0000000      0.0000000
      840.00000     -1.9904762    0.075827664     0.99642857    0.011853741   0.0010000000      0.0000000      0.0000000
      850.00000     -1.9905882    0.074939792     0.99647059    0.011714879   0.0010000000      0.0000000      0.0000000
      860.00000     -1.9906977    0.074072472     0.99651163    0.011579232   0.0010000000      0.0000000      0.0000000
      870.00000     -1.9908046    0.073224997     0.99655172    0.011446690   0.0010000000      0.0000000      0.0000000
      880.00000     -1.9909091    0.072396694     0.99659091    0.011317149   0.0010000000      0.0000000      0.0000000
      890.00000     -1.9910112    0.071586921     0.99662921    0.011190506   0.0010000000      0.0000000      0.0000000
      900.00000     -1.9911111    0.070795062     0.99666667    0.011066667   0.0010000000      0.0000000      0.0000000
      910.00000     -1.9912088    0.070020529     0.99670330    0.010945538   0.0010000000      0.0000000      0.0000000
      920.00000     -1.9913043    0.069262760     0.99673913    0.010827032   0.0010000000      0.0000000      0.0000000
      930.00000     -1.9913978    0.068521216     0.99677419    0.010711065   0.0010000000      0.0000000      0.0000000
      940.00000     -1.9914894    0.067795383     0.99680851    0.010597555   0.0010000000      0.0000000      0.0000000
      950.00000     -1.9915789    0.067084765     0.99684211    0.010486427   0.0010000000      0.0000000      0.0000000
      960.00000     -1.9916667    0.066388889     0.99687500    0.010377604   0.0010000000      0.0000000      0.0000000
      970.00000     -1.9917526    0.065707302     0.99690722    0.010271017   0.0010000000      0.0000000      0.0000000
      980.00000     -1.9918367    0.065039567     0.99693878    0.010166597   0.0010000000      0.0000000      0.0000000
      990.00000     -1.9919192    0.064385267     0.99696970    0.010064279   0.0010000000      0.0000000      0.0000000
      1000.0000     -1.9920000    0.063744000     0.99700000   0.0099640000   0.0010000000      0.0000000      0.0000000
      1010.0000     -1.9920792    0.063115381     0.99702970   0.0098656994   0.0010000000      0.0000000      0.0000000
      1020.0000     -1.9921569    0.062499039     0.99705882   0.0097693195   0.0010000000      0.0000000      0.0000000
      1030.0000     -1.9922330    0.061894618     0.99708738   0.0096748044   0.0010000000      0.0000000      0.0000000
      1040.0000     -1.9923077    0.061301775     0.99711538   0.0095821006   0.0010000000      0.0000000      0.0000000
      1050.0000     -1.9923810    0.060720181     0.99714286   0.0094911565   0.0010000000      0.0000000      0.0000000
      1060.0000     -1.9924528    0.060149519     0.99716981   0.0094019224   0.0010000000      0.0000000      0.0000000
      1070.0000     -1.9925234    0.059589484     0.99719626   0.0093143506   0.0010000000      0.0000000      0.0000000
      1080.0000     -1.9925926    0.059039781     0.99722222   0.0092283951   0.0010000000      0.0000000      0.0000000
      1090.0000     -1.9926606    0.058500126     0.99724771   0.0091440114   0.0010000000      0.0000000      0.0000000
      1100.0000     -1.9927273    0.057970248     0.99727273   0.0090611570   0.0010000000      0.0000000      0.0000000
      1110.0000     -1.9927928    0.057449882     0.99729730   0.0089797906   0.0010000000      0.0000000      0.0000000
      1120.0000     -1.9928571    0.056938776     0.99732143   0.0088998724   0.0010000000      0.0000000      0.0000000
      1130.0000     -1.9929204    0.056436683     0.99734513   0.0088213642   0.0010000000      0.0000000      0.0000000
      1140.0000     -1.9929825    0.055943367     0.99736842   0.0087442290   0.0010000000      0.0000000      0.0000000
      1150.0000     -1.9930435    0.055458601     0.99739130   0.0086684310   0.0010000000      0.0000000      0.0000000
      1160.0000     -1.9931034    0.054982164     0.99741379   0.0085939358   0.0010000000      0.0000000      0.0000000
      1170.0000     -1.9931624    0.054513843     0.99743590   0.0085207101   0.0010000000      0.0000000      0.0000000
      1180.0000     -1.9932203    0.054053433     0.99745763   0.0084487216   0.0010000000      0.0000000      0.0000000
      1190.0000     -1.9932773    0.053600734     0.99747899   0.0083779394   0.0010000000      0.0000000      0.0000000
      1200.0000     -1.9933333    0.053155556     0.99750000   0.0083083333   0.0010000000      0.0000000      0.0000000
      1210.0000     -1.9933884    0.052717711     0.99752066   0.0082398743   0.0010000000      0.0000000      0.0000000
      1220.0000     -1.9934426    0.052287020     0.99754098   0.0081725343   0.0010000000      0.0000000      0.0000000
      1230.0000     -1.9934959    0.051863309     0.99756098   0.0081062859   0.0010000000      0.0000000      0.0000000
      1240.0000     -1.9935484    0.051446410     0.99758065   0.0080411030   0.0010000000      0.0000000      0.0000000
      1250.0000     -1.9936000    0.051036160     0.99760000   0.0079769600   0.0010000000      0.0000000      0.0000000
      1260.0000     -1.9936508    0.050632401     0.99761905   0.0079138322   0.0010000000      0.0000000      0.0000000
      1270.0000     -1.9937008    0.050234980     0.99763780   0.0078516957   0.0010000000      0.0000000      0.0000000
